Time,Raw_Label
2021-11-01 18:16:06.150000,Before_Data_Collection
2021-11-01 18:16:12.312500,Before_Data_Collection
2021-11-01 18:16:18.462500,Before_Data_Collection
2021-11-01 18:16:24.612500,Before_Data_Collection
2021-11-01 18:16:30.775000,Before_Data_Collection
2021-11-01 18:16:36.925000,Before_Data_Collection
2021-11-01 18:16:43.075000,Before_Data_Collection
2021-11-01 18:16:49.225000,Before_Data_Collection
2021-11-01 18:16:55.387500,Before_Data_Collection
2021-11-01 18:17:01.537500,Before_Data_Collection
2021-11-01 18:17:07.687500,Before_Data_Collection
2021-11-01 18:17:13.850000,Before_Data_Collection
2021-11-01 18:17:20.000000,Before_Data_Collection
2021-11-01 18:17:26.150000,Before_Data_Collection
2021-11-01 18:17:32.312500,Before_Data_Collection
2021-11-01 18:17:38.462500,Before_Data_Collection
2021-11-01 18:17:44.612500,Before_Data_Collection
2021-11-01 18:17:50.775000,Before_Data_Collection
2021-11-01 18:17:56.925000,Before_Data_Collection
2021-11-01 18:18:03.075000,Before_Data_Collection
2021-11-01 18:18:09.225000,Before_Data_Collection
2021-11-01 18:18:15.387500,Before_Data_Collection
2021-11-01 18:18:21.537500,Before_Data_Collection
2021-11-01 18:18:27.687500,Before_Data_Collection
2021-11-01 18:18:33.850000,Before_Data_Collection
2021-11-01 18:18:40.000000,Before_Data_Collection
2021-11-01 18:18:46.150000,Before_Data_Collection
2021-11-01 18:18:52.312500,Before_Data_Collection
2021-11-01 18:18:58.462500,Before_Data_Collection
2021-11-01 18:19:04.612500,Before_Data_Collection
2021-11-01 18:19:10.775000,Before_Data_Collection
2021-11-01 18:19:16.925000,Before_Data_Collection
2021-11-01 18:19:23.075000,Before_Data_Collection
2021-11-01 18:19:29.225000,Before_Data_Collection
2021-11-01 18:19:35.387500,Before_Data_Collection
2021-11-01 18:19:41.537500,Before_Data_Collection
2021-11-01 18:19:47.687500,Before_Data_Collection
2021-11-01 18:19:53.850000,Before_Data_Collection
2021-11-01 18:20:00.000000,Before_Data_Collection
2021-11-01 18:20:06.150000,Before_Data_Collection
2021-11-01 18:20:12.312500,Before_Data_Collection
2021-11-01 18:20:18.462500,Before_Data_Collection
2021-11-01 18:20:24.612500,Before_Data_Collection
2021-11-01 18:20:30.775000,Before_Data_Collection
2021-11-01 18:20:36.925000,Before_Data_Collection
2021-11-01 18:20:43.075000,Before_Data_Collection
2021-11-01 18:20:49.225000,Before_Data_Collection
2021-11-01 18:20:55.387500,Before_Data_Collection
2021-11-01 18:21:01.537500,Before_Data_Collection
2021-11-01 18:21:07.687500,Before_Data_Collection
2021-11-01 18:21:13.850000,Before_Data_Collection
2021-11-01 18:21:20.000000,Before_Data_Collection
2021-11-01 18:21:26.150000,Before_Data_Collection
2021-11-01 18:21:32.312500,Before_Data_Collection
2021-11-01 18:21:38.462500,Before_Data_Collection
2021-11-01 18:21:44.612500,Before_Data_Collection
2021-11-01 18:21:50.775000,Before_Data_Collection
2021-11-01 18:21:56.925000,Before_Data_Collection
2021-11-01 18:22:03.075000,Before_Data_Collection
2021-11-01 18:22:09.225000,Before_Data_Collection
2021-11-01 18:22:15.387500,Before_Data_Collection
2021-11-01 18:22:21.537500,Before_Data_Collection
2021-11-01 18:22:27.687500,Before_Data_Collection
2021-11-01 18:22:33.850000,Before_Data_Collection
2021-11-01 18:22:40.000000,Before_Data_Collection
2021-11-01 18:22:46.150000,Before_Data_Collection
2021-11-01 18:22:52.312500,Before_Data_Collection
2021-11-01 18:22:58.462500,Before_Data_Collection
2021-11-01 18:23:04.612500,Before_Data_Collection
2021-11-01 18:23:10.775000,Before_Data_Collection
2021-11-01 18:23:16.925000,Before_Data_Collection
2021-11-01 18:23:23.075000,Before_Data_Collection
2021-11-01 18:23:29.225000,Before_Data_Collection
2021-11-01 18:23:35.387500,Before_Data_Collection
2021-11-01 18:23:41.537500,Before_Data_Collection
2021-11-01 18:23:47.687500,Before_Data_Collection
2021-11-01 18:23:53.850000,Before_Data_Collection
2021-11-01 18:24:00.000000,Before_Data_Collection
2021-11-01 18:24:06.150000,Before_Data_Collection
2021-11-01 18:24:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:49.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:24:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:13.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:20.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:26.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:32.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:38.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:44.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:50.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:25:56.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:03.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:09.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:15.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:21.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:27.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:33.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:40.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:46.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:52.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:26:58.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:04.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:10.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:16.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:23.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:29.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:35.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:41.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:47.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:27:53.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:00.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:06.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:49.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:28:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:13.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:20.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:26.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:32.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:38.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:44.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:50.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:29:56.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:03.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:09.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:15.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:21.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:27.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:33.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:40.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:46.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:52.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:30:58.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:04.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:10.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:16.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:23.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:29.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:35.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:41.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:47.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:31:53.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:00.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:06.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:49.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:32:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:13.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:20.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:26.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:32.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:38.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:44.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:50.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:33:56.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:03.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:09.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:15.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:21.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:27.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:33.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:40.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:46.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:52.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:34:58.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:04.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:10.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:16.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:23.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:29.225000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:35.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:41.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:47.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:35:53.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:00.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:06.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:49.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:36:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:13.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:20.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:26.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:32.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:38.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:44.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:50.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:37:56.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:03.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:09.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:15.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:21.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:27.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:33.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:40.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:46.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:52.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:38:58.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:04.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:10.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:16.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:23.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:29.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:35.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:41.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:47.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:39:53.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:00.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:06.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:49.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:40:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:13.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:20.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:26.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:32.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:38.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:44.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:50.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:41:56.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:03.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:09.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:15.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:21.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:27.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:33.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:40.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:46.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:52.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:42:58.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:04.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:10.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:16.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:23.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:29.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:35.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:41.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:47.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:43:53.850000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:00.000000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:06.150000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:12.312500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:18.462500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:24.612500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:30.775000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:36.925000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:43.075000,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:49.237500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:44:55.387500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:45:01.537500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:45:07.687500,PA_Type_Video_Unavailable/Indecipherable
2021-11-01 18:45:13.850000,PA_Type_Video_Unavailable/Indecipherable
